title,author,pubDate,pubPlace,compPlace,compDate,תיאור_חדש,heShortDesc,heDesc,order,Source,type
נועם ירושלמי על ברכות,,,,,,,"חיבור מהמאה ה-19 ובו פירושים והגהות על התלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא.","נועם ירושלמי הוא פירוש מהמאה ה-19 לתלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא. החיבור מתמקד בבירור קטעים קשים או מבלבלים בתלמוד הירושלמי וכולל ארבעה כרכים על ארבעה סדרים: זרעים, מועד, נשים ונזיקין.",,sefaria,file
נועם ירושלמי על פאה,,,,,,,"חיבור מהמאה ה-19 ובו פירושים והגהות על התלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא.","נועם ירושלמי הוא פירוש מהמאה ה-19 לתלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא. החיבור מתמקד בבירור קטעים קשים או מבלבלים בתלמוד הירושלמי וכולל ארבעה כרכים על ארבעה סדרים: זרעים, מועד, נשים ונזיקין.",,sefaria,file
נועם ירושלמי על דמאי,,,,,,,"חיבור מהמאה ה-19 ובו פירושים והגהות על התלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא.","נועם ירושלמי הוא פירוש מהמאה ה-19 לתלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא. החיבור מתמקד בבירור קטעים קשים או מבלבלים בתלמוד הירושלמי וכולל ארבעה כרכים על ארבעה סדרים: זרעים, מועד, נשים ונזיקין.",,sefaria,file
נועם ירושלמי על כלאים,,,,,,,"חיבור מהמאה ה-19 ובו פירושים והגהות על התלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא.","נועם ירושלמי הוא פירוש מהמאה ה-19 לתלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא. החיבור מתמקד בבירור קטעים קשים או מבלבלים בתלמוד הירושלמי וכולל ארבעה כרכים על ארבעה סדרים: זרעים, מועד, נשים ונזיקין.",,sefaria,file
נועם ירושלמי על שביעית,,,,,,,"חיבור מהמאה ה-19 ובו פירושים והגהות על התלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא.","נועם ירושלמי הוא פירוש מהמאה ה-19 לתלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא. החיבור מתמקד בבירור קטעים קשים או מבלבלים בתלמוד הירושלמי וכולל ארבעה כרכים על ארבעה סדרים: זרעים, מועד, נשים ונזיקין.",,sefaria,file
נועם ירושלמי על תרומות,,,,,,,"חיבור מהמאה ה-19 ובו פירושים והגהות על התלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא.","נועם ירושלמי הוא פירוש מהמאה ה-19 לתלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא. החיבור מתמקד בבירור קטעים קשים או מבלבלים בתלמוד הירושלמי וכולל ארבעה כרכים על ארבעה סדרים: זרעים, מועד, נשים ונזיקין.",,sefaria,file
נועם ירושלמי על מעשרות,,,,,,,"חיבור מהמאה ה-19 ובו פירושים והגהות על התלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא.","נועם ירושלמי הוא פירוש מהמאה ה-19 לתלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא. החיבור מתמקד בבירור קטעים קשים או מבלבלים בתלמוד הירושלמי וכולל ארבעה כרכים על ארבעה סדרים: זרעים, מועד, נשים ונזיקין.",,sefaria,file
נועם ירושלמי על מעשר שני,,,,,,,"חיבור מהמאה ה-19 ובו פירושים והגהות על התלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא.","נועם ירושלמי הוא פירוש מהמאה ה-19 לתלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא. החיבור מתמקד בבירור קטעים קשים או מבלבלים בתלמוד הירושלמי וכולל ארבעה כרכים על ארבעה סדרים: זרעים, מועד, נשים ונזיקין.",,sefaria,file
נועם ירושלמי על חלה,,,,,,,"חיבור מהמאה ה-19 ובו פירושים והגהות על התלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא.","נועם ירושלמי הוא פירוש מהמאה ה-19 לתלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא. החיבור מתמקד בבירור קטעים קשים או מבלבלים בתלמוד הירושלמי וכולל ארבעה כרכים על ארבעה סדרים: זרעים, מועד, נשים ונזיקין.",,sefaria,file
נועם ירושלמי על ערלה,,,,,,,"חיבור מהמאה ה-19 ובו פירושים והגהות על התלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא.","נועם ירושלמי הוא פירוש מהמאה ה-19 לתלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא. החיבור מתמקד בבירור קטעים קשים או מבלבלים בתלמוד הירושלמי וכולל ארבעה כרכים על ארבעה סדרים: זרעים, מועד, נשים ונזיקין.",,sefaria,file
נועם ירושלמי על בכורים,,,,,,,"חיבור מהמאה ה-19 ובו פירושים והגהות על התלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא.","נועם ירושלמי הוא פירוש מהמאה ה-19 לתלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא. החיבור מתמקד בבירור קטעים קשים או מבלבלים בתלמוד הירושלמי וכולל ארבעה כרכים על ארבעה סדרים: זרעים, מועד, נשים ונזיקין.",,sefaria,file
נועם ירושלמי על שבת,,,,,,,"חיבור מהמאה ה-19 ובו פירושים והגהות על התלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא.","נועם ירושלמי הוא פירוש מהמאה ה-19 לתלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא. החיבור מתמקד בבירור קטעים קשים או מבלבלים בתלמוד הירושלמי וכולל ארבעה כרכים על ארבעה סדרים: זרעים, מועד, נשים ונזיקין.",,sefaria,file
נועם ירושלמי על עירובין,,,,,,,"חיבור מהמאה ה-19 ובו פירושים והגהות על התלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא.","נועם ירושלמי הוא פירוש מהמאה ה-19 לתלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא. החיבור מתמקד בבירור קטעים קשים או מבלבלים בתלמוד הירושלמי וכולל ארבעה כרכים על ארבעה סדרים: זרעים, מועד, נשים ונזיקין.",,sefaria,file
נועם ירושלמי על פסחים,,,,,,,"חיבור מהמאה ה-19 ובו פירושים והגהות על התלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא.","נועם ירושלמי הוא פירוש מהמאה ה-19 לתלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא. החיבור מתמקד בבירור קטעים קשים או מבלבלים בתלמוד הירושלמי וכולל ארבעה כרכים על ארבעה סדרים: זרעים, מועד, נשים ונזיקין.",,sefaria,file
נועם ירושלמי על יומא,,,,,,,"חיבור מהמאה ה-19 ובו פירושים והגהות על התלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא.","נועם ירושלמי הוא פירוש מהמאה ה-19 לתלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא. החיבור מתמקד בבירור קטעים קשים או מבלבלים בתלמוד הירושלמי וכולל ארבעה כרכים על ארבעה סדרים: זרעים, מועד, נשים ונזיקין.",,sefaria,file
נועם ירושלמי על שקלים,,,,,,,"חיבור מהמאה ה-19 ובו פירושים והגהות על התלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא.","נועם ירושלמי הוא פירוש מהמאה ה-19 לתלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא. החיבור מתמקד בבירור קטעים קשים או מבלבלים בתלמוד הירושלמי וכולל ארבעה כרכים על ארבעה סדרים: זרעים, מועד, נשים ונזיקין.",,sefaria,file
נועם ירושלמי על סוכה,,,,,,,"חיבור מהמאה ה-19 ובו פירושים והגהות על התלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא.","נועם ירושלמי הוא פירוש מהמאה ה-19 לתלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא. החיבור מתמקד בבירור קטעים קשים או מבלבלים בתלמוד הירושלמי וכולל ארבעה כרכים על ארבעה סדרים: זרעים, מועד, נשים ונזיקין.",,sefaria,file
נועם ירושלמי על ראש השנה,,,,,,,"חיבור מהמאה ה-19 ובו פירושים והגהות על התלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא.","נועם ירושלמי הוא פירוש מהמאה ה-19 לתלמוד הירושלמי מאת המלומד הליטאי, הרב יהושע יצחק שפירא. החיבור מתמקד בבירור קטעים קשים או מבלבלים בתלמוד הירושלמי וכולל ארבעה כרכים על ארבעה סדרים: זרעים, מועד, נשים ונזיקין.",,sefaria,file
